% age AD	NGRIP	GRIP	Camp Century	Dye-3	Milcent	Dome C	Dome Fuji	South Pole	Siple Dome 
1672.3	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1672.2	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1672.1	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1672	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1671.9	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1671.8	1.1049	NaN	NaN	0.86595	1.2224	1.4782	1.3305	1.2267	NaN
1671.7	1.1049	NaN	NaN	0.86595	1.4214	1.4782	1.3305	1.2267	NaN
1671.6	1.1049	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671.5	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671.4	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671.3	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671.2	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671.1	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1671	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1670.9	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1670.8	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1670.7	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1670.6	1.0772	NaN	NaN	1.1021	1.4214	1.4782	1.3305	1.2267	NaN
1670.5	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1670.4	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1670.3	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1670.2	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1670.1	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1670	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.9	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.8	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.7	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.6	1.1072	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.5	0.99468	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.4	0.99468	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.3	0.99468	NaN	NaN	1.3088	1.4214	1.4782	1.3305	1.2267	NaN
1669.2	0.99468	NaN	NaN	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1669.1	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1669	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.9	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.8	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.7	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.6	0.99468	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.5	1.5036	NaN	1.9396	0.79707	1.4214	1.4782	1.3305	1.2267	NaN
1668.4	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1668.3	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1668.2	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1668.1	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1668	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1667.9	1.5036	NaN	1.9396	0.79707	1.1087	1.4782	1.3305	1.2267	NaN
1667.8	1.5036	NaN	1.9396	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.7	1.5036	NaN	1.9396	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.6	1.5036	NaN	1.9396	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.5	1.1845	NaN	1.9396	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.4	1.1845	NaN	1.9396	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.3	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.2	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667.1	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1667	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.9	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.8	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.7	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.6	1.1845	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.5	0.91217	NaN	NaN	0.52154	1.1087	1.4782	1.3305	1.2267	NaN
1666.4	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1666.3	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1666.2	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1666.1	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1666	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.9	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.8	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.7	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.6	0.91217	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.5	1.0414	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.4	1.0414	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.3	1.0414	NaN	NaN	1.3186	1.1087	1.4782	1.3305	1.2267	NaN
1665.2	1.0414	NaN	NaN	1.0628	1.1087	1.4782	1.3305	1.2267	NaN
1665.1	1.0414	NaN	NaN	1.0628	1.1087	1.4782	1.3305	1.2267	NaN
1665	1.0414	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.9	1.0414	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.8	1.0414	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.7	1.0414	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.6	1.0414	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.5	1.2301	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.4	1.2301	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.3	1.2301	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.2	1.2301	NaN	NaN	1.0628	NaN	1.2254	1.3305	1.2267	NaN
1664.1	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.2267	NaN
1664	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.0515	NaN
1663.9	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.0515	NaN
1663.8	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.0515	NaN
1663.7	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.0515	NaN
1663.6	1.2301	NaN	NaN	1.0332	NaN	1.2254	1.3305	1.0515	NaN
1663.5	1.2035	NaN	NaN	1.0332	NaN	1.2254	1.2203	1.0515	NaN
1663.4	1.2035	NaN	NaN	1.0332	NaN	1.2254	1.2203	1.0515	NaN
1663.3	1.2035	NaN	NaN	1.0332	1.194	1.2254	1.2203	1.0515	NaN
1663.2	1.2035	NaN	NaN	1.0332	1.194	1.2254	1.2203	1.0515	NaN
1663.1	1.2035	NaN	NaN	1.0332	1.194	1.2254	1.2203	1.0515	NaN
1663	1.2035	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.9	1.2035	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.8	1.2035	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.7	1.2035	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.6	1.2035	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.5	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.4	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.3	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.2	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662.1	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1662	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1661.9	1.0714	NaN	NaN	1.358	1.194	1.2254	1.2203	1.0515	NaN
1661.8	1.0714	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.7	1.0714	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.6	1.0714	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.5	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.4	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.3	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.2	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661.1	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1661	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1660.9	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1660.8	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1660.7	0.76678	NaN	NaN	1.3678	1.194	1.2254	1.2203	1.0515	NaN
1660.6	0.76678	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660.5	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660.4	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660.3	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660.2	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660.1	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1660	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1659.9	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1659.8	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1659.7	0.98833	NaN	NaN	0.96435	1.194	1.2254	1.2203	1.0515	NaN
1659.6	0.98833	NaN	NaN	1.0628	1.194	1.2254	1.2203	1.0515	NaN
1659.5	0.86832	NaN	1.2401	1.0628	1.194	1.2254	1.2203	1.0515	NaN
1659.4	0.86832	NaN	1.2401	1.0628	1.194	1.2254	1.2203	1.0515	NaN
1659.3	0.86832	NaN	1.2401	1.0628	1.194	1.2254	1.2203	1.0515	NaN
1659.2	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1659.1	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1659	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1658.9	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1658.8	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1658.7	0.86832	NaN	1.2401	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1658.6	0.86832	NaN	NaN	1.0628	1.0424	1.2254	1.2203	1.0515	NaN
1658.5	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1658.4	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1658.3	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1658.2	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1658.1	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1658	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.9	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.8	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.7	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.6	1.2549	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.5	0.99121	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.4	0.99121	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.3	0.99121	NaN	NaN	1.0136	1.0424	1.2254	1.2203	1.0515	NaN
1657.2	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1657.1	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1657	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.9	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.8	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.7	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.6	0.99121	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.5	0.77716	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.4	0.77716	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.3	0.77716	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.2	0.77716	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656.1	0.77716	NaN	NaN	0.93483	1.0424	1.2254	1.2203	1.0515	NaN
1656	0.77716	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.9	0.77716	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.8	0.77716	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.7	0.77716	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.6	0.77716	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.5	1.0045	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.4	1.0045	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.3	1.0045	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.2	1.0045	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655.1	1.0045	NaN	NaN	0.59042	1.0424	1.2254	1.2203	1.2666	NaN
1655	1.0045	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.9	1.0045	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.8	1.0045	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.7	1.0045	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.6	1.0045	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.5	1.361	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.4	1.361	NaN	NaN	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.3	1.361	NaN	1.7965	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.2	1.361	NaN	1.7965	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654.1	1.361	NaN	1.7965	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1654	1.361	NaN	1.7965	1.0037	1.0424	1.2254	1.2203	1.2666	NaN
1653.9	1.361	NaN	1.7965	0.69866	1.0424	1.2254	1.2203	1.2666	NaN
1653.8	1.361	NaN	1.7965	0.69866	1.0424	1.2254	1.2203	1.2666	NaN
1653.7	1.361	NaN	1.7965	0.69866	1.0424	1.2254	1.2203	1.2666	NaN
1653.6	1.361	NaN	1.7965	0.69866	1.0424	1.2254	1.2203	1.2666	NaN
1653.5	1.0651	NaN	1.7965	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1653.4	1.0651	NaN	1.7965	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1653.3	1.0651	NaN	1.7965	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1653.2	1.0651	NaN	NaN	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1653.1	1.0651	NaN	NaN	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1653	1.0651	NaN	NaN	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1652.9	1.0651	NaN	NaN	0.69866	1.0424	1.2254	0.98958	1.2666	NaN
1652.8	1.0651	NaN	NaN	0.69866	1.2509	1.2254	0.98958	1.2666	NaN
1652.7	1.0651	NaN	NaN	0.69866	1.2509	1.2254	0.98958	1.2666	NaN
1652.6	1.0651	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652.5	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652.4	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652.3	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652.2	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652.1	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1652	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.9	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.8	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.7	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.6	1.1158	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.5	0.87582	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.4	0.87582	NaN	NaN	0.96435	1.2509	1.2254	0.98958	1.2666	NaN
1651.3	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1651.2	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1651.1	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1651	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1650.9	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1650.8	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1650.7	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1650.6	0.87582	NaN	NaN	1.171	1.2509	1.2254	0.98958	1.2666	NaN
1650.5	1.7274	NaN	NaN	1.171	1.2509	NaN	0.98958	1.2666	NaN
1650.4	1.7274	NaN	NaN	1.171	1.2509	NaN	0.98958	1.2666	NaN
1650.3	1.7274	NaN	NaN	1.171	1.2509	NaN	0.98958	1.2666	NaN
1650.2	1.7274	NaN	NaN	1.171	1.2509	NaN	0.98958	1.2666	NaN
1650.1	1.7274	NaN	NaN	1.1316	1.2509	NaN	0.98958	1.2666	NaN
1650	1.7274	NaN	NaN	1.1316	1.2509	NaN	0.98958	1.2666	NaN
1649.9	1.7274	NaN	NaN	1.1316	1.2509	NaN	0.98958	1.2666	NaN
1649.8	1.7274	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.7	1.7274	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.6	1.7274	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.5	0.66408	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.4	0.66408	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.3	0.66408	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.2	0.66408	NaN	NaN	1.1316	1.2982	NaN	0.98958	1.2666	NaN
1649.1	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	1.2666	NaN
1649	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.9	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.8	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.7	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.6	0.66408	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.5	1.0587	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.4	1.0587	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.3	1.0587	NaN	NaN	0.84627	1.2982	NaN	0.98958	0.8603	NaN
1648.2	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1648.1	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1648	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.9	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.8	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.7	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.6	1.0587	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.5	0.92313	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.4	0.92313	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.3	0.92313	NaN	NaN	1.3481	1.2982	NaN	0.98958	0.8603	NaN
1647.2	0.92313	NaN	NaN	0.81675	1.2982	NaN	0.98958	0.8603	NaN
1647.1	0.92313	NaN	NaN	0.81675	1.2982	NaN	0.98958	0.8603	NaN
1647	0.92313	NaN	NaN	0.81675	1.2982	NaN	0.98958	0.8603	NaN
1646.9	0.92313	NaN	NaN	0.81675	1.2982	NaN	0.98958	0.8603	NaN
1646.8	0.92313	NaN	NaN	0.81675	1.2982	NaN	0.98958	0.8603	NaN
1646.7	0.92313	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.6	0.92313	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.5	1.181	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.4	1.181	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.3	1.181	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.2	1.181	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646.1	1.181	NaN	NaN	0.81675	1.2603	NaN	0.98958	0.8603	NaN
1646	1.181	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.9	1.181	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.8	1.181	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.7	1.181	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.6	1.181	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.5	0.64792	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.4	0.64792	NaN	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.3	0.64792	1.2219	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.2	0.64792	1.2219	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645.1	0.64792	1.2219	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1645	0.64792	1.2219	NaN	1.2694	1.2603	NaN	0.98958	0.8603	NaN
1644.9	0.64792	1.2219	NaN	0.68882	1.2603	NaN	0.98958	0.8603	NaN
1644.8	0.64792	1.2219	NaN	0.68882	1.2603	NaN	0.98958	0.8603	NaN
1644.7	0.64792	1.2219	NaN	0.68882	1.2603	NaN	0.98958	0.8603	NaN
1644.6	0.64792	1.2219	NaN	0.68882	1.2603	NaN	0.98958	0.8603	NaN
1644.5	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1644.4	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1644.3	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1644.2	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1644.1	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1644	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1643.9	0.99006	1.2219	NaN	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1643.8	0.99006	1.2219	1.3991	0.68882	1.2603	NaN	1.2443	0.8603	NaN
1643.7	0.99006	1.2219	1.3991	0.84627	1.2603	NaN	1.2443	0.8603	NaN
1643.6	0.99006	1.2219	1.3991	0.84627	1.2603	NaN	1.2443	0.8603	NaN
1643.5	1.2595	1.2219	1.3991	0.84627	1.2603	NaN	1.2443	0.8603	NaN
1643.4	1.2595	1.2219	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1643.3	1.2595	1.2219	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1643.2	1.2595	1.2219	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1643.1	1.2595	1.2219	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1643	1.2595	1.5006	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1642.9	1.2595	1.5006	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1642.8	1.2595	1.5006	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1642.7	1.2595	1.5006	1.3991	0.84627	1.3835	NaN	1.2443	0.8603	NaN
1642.6	1.2595	1.5006	1.3991	1.1513	1.3835	NaN	1.2443	0.8603	NaN
1642.5	1.2157	1.5006	1.3991	1.1513	1.3835	NaN	1.2443	0.8603	NaN
1642.4	1.2157	1.5006	1.3991	1.1513	1.3835	NaN	1.2443	0.8603	NaN
